time;thread;label;success;code;latency;bytes;msg
2025-11-19 23:51:42.251;Linear load-ThreadStarter 1-3841;Get popular movies;true;200;109;13422;OK
2025-11-19 23:51:42.261;Linear load-ThreadStarter 1-3830;Get popular movies;true;200;115;13422;OK
2025-11-19 23:51:41.898;Linear load-ThreadStarter 1-3808;Delete movie rating;true;200;486;711;OK
2025-11-19 23:51:42.299;Linear load-ThreadStarter 1-3831;Get movie;true;200;98;2612;OK
2025-11-19 23:51:42.119;Linear load-ThreadStarter 1-3813;Delete movie rating;true;200;289;711;OK
2025-11-19 23:51:41.205;Linear load-ThreadStarter 1-3818;Rate movie;true;201;1205;636;Created
2025-11-19 23:51:42.317;Linear load-ThreadStarter 1-3843;Get popular movies;true;200;101;13422;OK
2025-11-19 23:51:42.339;Linear load-ThreadStarter 1-3832;Get popular movies;true;200;106;13422;OK
2025-11-19 23:51:41.957;Linear load-ThreadStarter 1-3835;Rate movie;true;201;509;636;Created
2025-11-19 23:51:42.363;Linear load-ThreadStarter 1-3841;Get movie;true;200;107;2344;OK
2025-11-19 23:51:41.250;Linear load-ThreadStarter 1-3811;Rate movie;true;201;1220;636;Created
2025-11-19 23:51:42.200;Linear load-ThreadStarter 1-3834;Rate movie;true;201;286;636;Created
2025-11-19 23:51:42.379;Linear load-ThreadStarter 1-3830;Get movie;true;200;108;1976;OK
2025-11-19 23:51:42.420;Linear load-ThreadStarter 1-3843;Get movie;true;200;93;2089;OK
2025-11-19 23:51:42.046;Linear load-ThreadStarter 1-3833;Rate movie;false;401;478;665;Unauthorized
2025-11-19 23:51:42.447;Linear load-ThreadStarter 1-3832;Get movie;true;200;100;2429;OK
2025-11-19 23:51:41.912;Linear load-ThreadStarter 1-3849;Get user session;true;200;640;713;OK
2025-11-19 23:51:41.257;Linear load-ThreadStarter 1-3826;Rate movie;true;201;1300;636;Created
2025-11-19 23:51:42.096;Linear load-ThreadStarter 1-3810;Delete movie rating;true;200;502;711;OK
2025-11-19 23:51:42.251;Linear load-ThreadStarter 1-3837;Rate movie;true;201;374;636;Created
2025-11-19 23:51:41.270;Linear load-ThreadStarter 1-3824;Rate movie;true;201;1361;636;Created
2025-11-19 23:51:42.555;Linear load-ThreadStarter 1-3849;Get popular movies;true;200;109;13422;OK
2025-11-19 23:51:41.884;Linear load-ThreadStarter 1-3848;Get user session;true;200;795;713;OK
2025-11-19 23:51:41.261;Linear load-ThreadStarter 1-3836;Get user session;true;200;1428;713;OK
2025-11-19 23:51:42.415;Linear load-ThreadStarter 1-3818;Delete movie rating;true;200;277;711;OK
2025-11-19 23:51:42.176;Linear load-ThreadStarter 1-3816;Delete movie rating;true;200;571;711;OK
2025-11-19 23:51:41.400;Linear load-ThreadStarter 1-3838;Get user session;true;200;1355;713;OK
2025-11-19 23:51:42.667;Linear load-ThreadStarter 1-3849;Get movie;true;200;99;3104;OK
2025-11-19 23:51:42.470;Linear load-ThreadStarter 1-3835;Delete movie rating;true;200;296;711;OK
2025-11-19 23:51:42.682;Linear load-ThreadStarter 1-3848;Get popular movies;true;200;108;13422;OK
2025-11-19 23:51:42.692;Linear load-ThreadStarter 1-3836;Get popular movies;true;200;105;13422;OK
2025-11-19 23:51:42.237;Linear load-ThreadStarter 1-3839;Rate movie;true;201;583;636;Created
2025-11-19 23:51:41.685;Linear load-ThreadStarter 1-3812;Delete movie rating;true;200;1139;711;OK
2025-11-19 23:51:42.488;Linear load-ThreadStarter 1-3830;Rate movie;true;201;355;636;Created
2025-11-19 23:51:42.758;Linear load-ThreadStarter 1-3838;Get popular movies;true;200;105;13422;OK
2025-11-19 23:51:42.791;Linear load-ThreadStarter 1-3848;Get movie;true;200;101;2263;OK
2025-11-19 23:51:42.399;Linear load-ThreadStarter 1-3831;Rate movie;true;201;495;636;Created
2025-11-19 23:51:42.799;Linear load-ThreadStarter 1-3836;Get movie;true;200;99;2247;OK
2025-11-19 23:51:41.597;Linear load-ThreadStarter 1-3842;Get user session;true;200;1300;713;OK
2025-11-19 23:51:42.316;Linear load-ThreadStarter 1-3851;Get user session;true;200;601;713;OK
2025-11-19 23:51:42.474;Linear load-ThreadStarter 1-3811;Delete movie rating;true;200;480;711;OK
2025-11-19 23:51:42.866;Linear load-ThreadStarter 1-3838;Get movie;true;200;100;2186;OK
2025-11-19 23:51:42.548;Linear load-ThreadStarter 1-3832;Rate movie;true;201;433;636;Created
2025-11-19 23:51:41.623;Linear load-ThreadStarter 1-3844;Get user session;true;200;1361;713;OK
2025-11-19 23:51:42.909;Linear load-ThreadStarter 1-3842;Get popular movies;true;200;106;13422;OK
2025-11-19 23:51:42.919;Linear load-ThreadStarter 1-3851;Get popular movies;true;200;106;13422;OK
2025-11-19 23:51:42.489;Linear load-ThreadStarter 1-3834;Delete movie rating;true;200;544;711;OK
2025-11-19 23:51:42.628;Linear load-ThreadStarter 1-3837;Delete movie rating;true;200;419;711;OK
2025-11-19 23:51:41.710;Linear load-ThreadStarter 1-3845;Get user session;true;200;1338;713;OK
2025-11-19 23:51:42.694;Linear load-ThreadStarter 1-3855;Get user session;true;200;417;713;OK
2025-11-19 23:51:42.987;Linear load-ThreadStarter 1-3844;Get popular movies;true;200;124;13422;OK
2025-11-19 23:51:43.017;Linear load-ThreadStarter 1-3842;Get movie;true;200;97;2500;OK
2025-11-19 23:51:41.761;Linear load-ThreadStarter 1-3846;Get user session;true;200;1352;713;OK
2025-11-19 23:51:42.634;Linear load-ThreadStarter 1-3824;Delete movie rating;true;200;491;711;OK
2025-11-19 23:51:43.027;Linear load-ThreadStarter 1-3851;Get movie;true;200;99;3104;OK
2025-11-19 23:51:43.052;Linear load-ThreadStarter 1-3845;Get popular movies;true;200;110;13422;OK
2025-11-19 23:51:41.962;Linear load-ThreadStarter 1-3829;Delete movie rating;true;200;1214;711;OK
2025-11-19 23:51:42.909;Linear load-ThreadStarter 1-3836;Rate movie;true;201;268;636;Created
2025-11-19 23:51:42.768;Linear load-ThreadStarter 1-3849;Rate movie;true;201;430;636;Created
2025-11-19 23:51:43.113;Linear load-ThreadStarter 1-3844;Get movie;true;200;101;1651;OK
2025-11-19 23:51:43.113;Linear load-ThreadStarter 1-3855;Get popular movies;true;200;105;13422;OK
2025-11-19 23:51:43.116;Linear load-ThreadStarter 1-3846;Get popular movies;true;200;104;13422;OK
2025-11-19 23:51:42.751;Linear load-ThreadStarter 1-3856;Get user session;true;200;509;713;OK
2025-11-19 23:51:41.811;Linear load-ThreadStarter 1-3847;Get user session;true;200;1449;713;OK
2025-11-19 23:51:43.164;Linear load-ThreadStarter 1-3845;Get movie;true;200;101;2247;OK
2025-11-19 23:51:42.601;Linear load-ThreadStarter 1-3854;Get user session;true;200;689;713;OK
2025-11-19 23:51:42.967;Linear load-ThreadStarter 1-3838;Rate movie;true;201;354;636;Created
2025-11-19 23:51:43.222;Linear load-ThreadStarter 1-3846;Get movie;true;200;106;2389;OK
2025-11-19 23:51:43.220;Linear load-ThreadStarter 1-3855;Get movie;true;200;109;2089;OK
2025-11-19 23:51:42.050;Linear load-ThreadStarter 1-3820;Rate movie;true;201;1281;636;Created
2025-11-19 23:51:42.823;Linear load-ThreadStarter 1-3839;Delete movie rating;true;200;510;711;OK
2025-11-19 23:51:43.262;Linear load-ThreadStarter 1-3856;Get popular movies;true;200;101;13422;OK
2025-11-19 23:51:43.263;Linear load-ThreadStarter 1-3847;Get popular movies;true;200;106;13422;OK
2025-11-19 23:51:42.193;Linear load-ThreadStarter 1-3814;Delete movie rating;true;200;1202;711;OK
2025-11-19 23:51:42.827;Linear load-ThreadStarter 1-3858;Get user session;true;200;568;713;OK
2025-11-19 23:51:43.292;Linear load-ThreadStarter 1-3854;Get popular movies;true;200;104;13422;OK
2025-11-19 23:51:42.846;Linear load-ThreadStarter 1-3830;Delete movie rating;true;200;564;711;OK
2025-11-19 23:51:43.200;Linear load-ThreadStarter 1-3849;Delete movie rating;true;200;256;711;OK
2025-11-19 23:51:43.366;Linear load-ThreadStarter 1-3856;Get movie;true;200;102;2133;OK
2025-11-19 23:51:43.371;Linear load-ThreadStarter 1-3847;Get movie;true;200;97;1988;OK
2025-11-19 23:51:42.199;Linear load-ThreadStarter 1-3827;Rate movie;true;201;1270;636;Created
2025-11-19 23:51:42.769;Linear load-ThreadStarter 1-3857;Get user session;true;200;721;713;OK
2025-11-19 23:51:43.398;Linear load-ThreadStarter 1-3854;Get movie;true;200;94;1651;OK
2025-11-19 23:51:43.397;Linear load-ThreadStarter 1-3858;Get popular movies;true;200;103;13422;OK
2025-11-19 23:51:43.036;Linear load-ThreadStarter 1-3861;Get user session;true;200;502;713;OK
2025-11-19 23:51:42.319;Linear load-ThreadStarter 1-3840;Rate movie;true;201;1225;636;Created
2025-11-19 23:51:43.501;Linear load-ThreadStarter 1-3858;Get movie;true;200;95;1988;OK
2025-11-19 23:51:43.492;Linear load-ThreadStarter 1-3857;Get popular movies;true;200;111;13422;OK
2025-11-19 23:51:42.957;Linear load-ThreadStarter 1-3859;Get user session;true;200;648;713;OK
2025-11-19 23:51:42.131;Linear load-ThreadStarter 1-3850;Get user session;true;200;1490;713;OK
2025-11-19 23:51:43.128;Linear load-ThreadStarter 1-3851;Rate movie;true;201;519;636;Created
2025-11-19 23:51:43.540;Linear load-ThreadStarter 1-3861;Get popular movies;true;200;126;13422;OK
2025-11-19 23:51:43.266;Linear load-ThreadStarter 1-3845;Rate movie;true;201;409;636;Created
2025-11-19 23:51:42.342;Linear load-ThreadStarter 1-3817;Delete movie rating;true;200;1340;711;OK
2025-11-19 23:51:42.986;Linear load-ThreadStarter 1-3860;Get user session;true;200;713;713;OK
2025-11-19 23:51:43.604;Linear load-ThreadStarter 1-3857;Get movie;true;200;101;2263;OK
2025-11-19 23:51:43.606;Linear load-ThreadStarter 1-3859;Get popular movies;true;200;106;13422;OK
2025-11-19 23:51:43.116;Linear load-ThreadStarter 1-3842;Rate movie;true;201;598;636;Created
2025-11-19 23:51:43.624;Linear load-ThreadStarter 1-3850;Get popular movies;true;200;106;13422;OK
2025-11-19 23:51:43.324;Linear load-ThreadStarter 1-3838;Delete movie rating;true;200;416;711;OK
2025-11-19 23:51:42.472;Linear load-ThreadStarter 1-3841;Rate movie;true;201;1283;636;Created
2025-11-19 23:51:43.668;Linear load-ThreadStarter 1-3861;Get movie;true;200;99;1863;OK
2025-11-19 23:51:43.216;Linear load-ThreadStarter 1-3844;Rate movie;true;201;555;636;Created
2025-11-19 23:51:43.701;Linear load-ThreadStarter 1-3860;Get popular movies;true;200;104;13422;OK
2025-11-19 23:51:43.713;Linear load-ThreadStarter 1-3859;Get movie;true;200;98;2186;OK
2025-11-19 23:51:42.514;Linear load-ThreadStarter 1-3843;Rate movie;true;201;1308;636;Created
2025-11-19 23:51:43.329;Linear load-ThreadStarter 1-3846;Rate movie;true;201;493;636;Created
2025-11-19 23:51:43.732;Linear load-ThreadStarter 1-3850;Get movie;true;200;99;2970;OK
2025-11-19 23:51:43.050;Linear load-ThreadStarter 1-3862;Get user session;true;200;790;713;OK
2025-11-19 23:51:43.128;Linear load-ThreadStarter 1-3863;Get user session;true;200;764;713;OK
2025-11-19 23:51:42.528;Linear load-ThreadStarter 1-3833;Delete movie rating;true;200;1370;711;OK
2025-11-19 23:51:43.807;Linear load-ThreadStarter 1-3860;Get movie;true;200;97;2970;OK
2025-11-19 23:51:43.185;Linear load-ThreadStarter 1-3865;Get user session;true;200;726;713;OK
2025-11-19 23:51:43.842;Linear load-ThreadStarter 1-3862;Get popular movies;true;200;105;13422;OK
2025-11-19 23:51:43.181;Linear load-ThreadStarter 1-3864;Get user session;true;200;787;713;OK
2025-11-19 23:51:42.560;Linear load-ThreadStarter 1-3826;Delete movie rating;true;200;1410;711;OK
2025-11-19 23:51:43.546;Linear load-ThreadStarter 1-3840;Delete movie rating;true;200;431;711;OK
2025-11-19 23:51:43.894;Linear load-ThreadStarter 1-3863;Get popular movies;true;200;107;13422;OK
2025-11-19 23:51:43.913;Linear load-ThreadStarter 1-3865;Get popular movies;true;200;108;13422;OK
2025-11-19 23:51:43.469;Linear load-ThreadStarter 1-3856;Rate movie;true;201;559;636;Created
2025-11-19 23:51:42.389;Linear load-ThreadStarter 1-3852;Get user session;true;200;1657;713;OK
2025-11-19 23:51:43.949;Linear load-ThreadStarter 1-3862;Get movie;true;200;100;2186;OK
2025-11-19 23:51:43.474;Linear load-ThreadStarter 1-3871;Get user session;true;200;579;713;OK
2025-11-19 23:51:43.970;Linear load-ThreadStarter 1-3864;Get popular movies;true;200;105;13422;OK
2025-11-19 23:51:43.341;Linear load-ThreadStarter 1-3867;Get user session;true;200;763;713;OK
2025-11-19 23:51:44.003;Linear load-ThreadStarter 1-3863;Get movie;true;200;109;2133;OK
2025-11-19 23:51:44.023;Linear load-ThreadStarter 1-3865;Get movie;true;200;96;2500;OK
2025-11-19 23:51:42.412;Linear load-ThreadStarter 1-3853;Get user session;true;200;1707;713;OK
2025-11-19 23:51:43.716;Linear load-ThreadStarter 1-3842;Delete movie rating;true;200;405;711;OK
2025-11-19 23:51:44.055;Linear load-ThreadStarter 1-3871;Get popular movies;true;200;109;13422;OK
2025-11-19 23:51:44.048;Linear load-ThreadStarter 1-3852;Get popular movies;true;200;118;13422;OK
2025-11-19 23:51:44.077;Linear load-ThreadStarter 1-3864;Get movie;true;200;97;1651;OK
2025-11-19 23:51:43.336;Linear load-ThreadStarter 1-3866;Get user session;true;200;847;713;OK
2025-11-19 23:51:42.893;Linear load-ThreadStarter 1-3848;Rate movie;true;201;1295;636;Created
2025-11-19 23:51:43.825;Linear load-ThreadStarter 1-3846;Delete movie rating;true;200;371;711;OK
2025-11-19 23:51:44.106;Linear load-ThreadStarter 1-3867;Get popular movies;true;200;106;13422;OK
2025-11-19 23:51:44.121;Linear load-ThreadStarter 1-3853;Get popular movies;true;200;105;13422;OK
2025-11-19 23:51:43.598;Linear load-ThreadStarter 1-3858;Rate movie;true;201;647;636;Created
2025-11-19 23:51:42.897;Linear load-ThreadStarter 1-3831;Delete movie rating;true;200;1355;711;OK
2025-11-19 23:51:44.166;Linear load-ThreadStarter 1-3871;Get movie;true;200;99;2422;OK
2025-11-19 23:51:44.167;Linear load-ThreadStarter 1-3852;Get movie;true;200;100;2292;OK
2025-11-19 23:51:43.678;Linear load-ThreadStarter 1-3872;Get user session;true;200;589;713;OK
2025-11-19 23:51:44.185;Linear load-ThreadStarter 1-3866;Get popular movies;true;200;111;13422;OK
2025-11-19 23:51:44.214;Linear load-ThreadStarter 1-3867;Get movie;true;200;96;2422;OK
2025-11-19 23:51:43.649;Linear load-ThreadStarter 1-3851;Delete movie rating;true;200;665;711;OK
2025-11-19 23:51:43.330;Linear load-ThreadStarter 1-3855;Rate movie;true;201;996;636;Created
2025-11-19 23:51:44.228;Linear load-ThreadStarter 1-3853;Get movie;true;200;98;2133;OK
2025-11-19 23:51:43.685;Linear load-ThreadStarter 1-3873;Get user session;true;200;654;713;OK
2025-11-19 23:51:44.270;Linear load-ThreadStarter 1-3872;Get popular movies;true;200;99;13422;OK
2025-11-19 23:51:43.706;Linear load-ThreadStarter 1-3857;Rate movie;true;201;686;636;Created
2025-11-19 23:51:44.299;Linear load-ThreadStarter 1-3866;Get movie;true;200;100;1651;OK
2025-11-19 23:51:43.905;Linear load-ThreadStarter 1-3860;Rate movie;true;201;506;636;Created
2025-11-19 23:51:43.470;Linear load-ThreadStarter 1-3847;Rate movie;true;201;942;636;Created
2025-11-19 23:51:44.341;Linear load-ThreadStarter 1-3873;Get popular movies;true;200;101;13422;OK
2025-11-19 23:51:44.371;Linear load-ThreadStarter 1-3872;Get movie;true;200;92;2500;OK
2025-11-19 23:51:43.768;Linear load-ThreadStarter 1-3861;Rate movie;true;201;695;636;Created
2025-11-19 23:51:43.493;Linear load-ThreadStarter 1-3854;Rate movie;true;201;974;636;Created
2025-11-19 23:51:43.972;Linear load-ThreadStarter 1-3876;Get user session;true;200;508;713;OK
2025-11-19 23:51:43.813;Linear load-ThreadStarter 1-3859;Rate movie;true;201;717;636;Created
2025-11-19 23:51:43.399;Linear load-ThreadStarter 1-3868;Get user session;true;200;1147;713;OK
2025-11-19 23:51:44.247;Linear load-ThreadStarter 1-3858;Delete movie rating;true;200;300;711;OK
2025-11-19 23:51:44.482;Linear load-ThreadStarter 1-3876;Get popular movies;true;200;115;13422;OK
2025-11-19 23:51:43.833;Linear load-ThreadStarter 1-3850;Rate movie;true;201;769;636;Created
2025-11-19 23:51:43.413;Linear load-ThreadStarter 1-3869;Get user session;true;200;1201;713;OK
2025-11-19 23:51:44.123;Linear load-ThreadStarter 1-3878;Get user session;true;200;509;713;OK
2025-11-19 23:51:44.548;Linear load-ThreadStarter 1-3868;Get popular movies;true;200;102;13422;OK
2025-11-19 23:51:44.030;Linear load-ThreadStarter 1-3856;Delete movie rating;true;200;636;711;OK
2025-11-19 23:51:43.459;Linear load-ThreadStarter 1-3870;Get user session;true;200;1229;713;OK
2025-11-19 23:51:44.599;Linear load-ThreadStarter 1-3876;Get movie;true;200;94;2089;OK
2025-11-19 23:51:44.328;Linear load-ThreadStarter 1-3853;Rate movie;true;201;372;636;Created
2025-11-19 23:51:44.615;Linear load-ThreadStarter 1-3869;Get popular movies;true;200;104;13422;OK
2025-11-19 23:51:44.634;Linear load-ThreadStarter 1-3878;Get popular movies;true;200;104;13422;OK
2025-11-19 23:51:44.050;Linear load-ThreadStarter 1-3862;Rate movie;true;201;697;636;Created
2025-11-19 23:51:43.757;Linear load-ThreadStarter 1-3841;Delete movie rating;true;200;995;711;OK
2025-11-19 23:51:44.329;Linear load-ThreadStarter 1-3855;Delete movie rating;true;200;433;711;OK
2025-11-19 23:51:44.651;Linear load-ThreadStarter 1-3868;Get movie;true;200;116;1988;OK
2025-11-19 23:51:44.690;Linear load-ThreadStarter 1-3870;Get popular movies;true;200;106;13422;OK
2025-11-19 23:51:44.121;Linear load-ThreadStarter 1-3865;Rate movie;true;201;693;636;Created
2025-11-19 23:51:44.721;Linear load-ThreadStarter 1-3869;Get movie;true;200;100;3104;OK
2025-11-19 23:51:43.773;Linear load-ThreadStarter 1-3844;Delete movie rating;true;200;1054;711;OK
2025-11-19 23:51:44.415;Linear load-ThreadStarter 1-3847;Delete movie rating;true;200;421;711;OK
2025-11-19 23:51:44.740;Linear load-ThreadStarter 1-3878;Get movie;true;200;97;2500;OK
2025-11-19 23:51:44.175;Linear load-ThreadStarter 1-3864;Rate movie;true;201;715;636;Created
2025-11-19 23:51:43.824;Linear load-ThreadStarter 1-3843;Delete movie rating;true;200;1068;711;OK
2025-11-19 23:51:44.797;Linear load-ThreadStarter 1-3870;Get movie;true;200;97;1863;OK
2025-11-19 23:51:44.415;Linear load-ThreadStarter 1-3860;Delete movie rating;true;200;491;711;OK
2025-11-19 23:51:44.190;Linear load-ThreadStarter 1-3848;Delete movie rating;true;200;769;711;OK
2025-11-19 23:51:44.444;Linear load-ThreadStarter 1-3873;Get movie;true;200;528;2668;OK
2025-11-19 23:51:43.743;Linear load-ThreadStarter 1-3874;Get user session;true;200;1234;713;OK
2025-11-19 23:51:44.312;Linear load-ThreadStarter 1-3867;Rate movie;true;201;728;636;Created
2025-11-19 23:51:43.901;Linear load-ThreadStarter 1-3875;Get user session;true;200;1144;713;OK
2025-11-19 23:51:44.702;Linear load-ThreadStarter 1-3853;Delete movie rating;true;200;348;711;OK
2025-11-19 23:51:44.979;Linear load-ThreadStarter 1-3874;Get popular movies;true;200;104;13422;OK
2025-11-19 23:51:44.394;Linear load-ThreadStarter 1-3857;Delete movie rating;true;200;708;711;OK
2025-11-19 23:51:44.113;Linear load-ThreadStarter 1-3863;Rate movie;true;201;998;636;Created
2025-11-19 23:51:44.550;Linear load-ThreadStarter 1-3882;Get user session;true;200;574;713;OK
2025-11-19 23:51:45.047;Linear load-ThreadStarter 1-3875;Get popular movies;true;200;106;13422;OK
2025-11-19 23:51:45.085;Linear load-ThreadStarter 1-3874;Get movie;true;200;95;2429;OK
2025-11-19 23:51:44.401;Linear load-ThreadStarter 1-3866;Rate movie;true;201;780;636;Created
2025-11-19 23:51:43.979;Linear load-ThreadStarter 1-3877;Get user session;true;200;1208;713;OK
2025-11-19 23:51:44.974;Linear load-ThreadStarter 1-3873;Rate movie;true;201;219;636;Created
2025-11-19 23:51:45.126;Linear load-ThreadStarter 1-3882;Get popular movies;true;200;103;13422;OK
2025-11-19 23:51:44.255;Linear load-ThreadStarter 1-3880;Get user session;true;200;988;713;OK
2025-11-19 23:51:45.155;Linear load-ThreadStarter 1-3875;Get movie;true;200;97;2429;OK
